COMMUNITY,Location 1,SR TYPE,CSR #,STATUS,DESCRIPTION,DATE RECEIVED,TIME,LOCATION,CENSUS TRACT,PRIORITY,METHOD,PARCEL_NO,DATE_A,USER_ID,PLANNED COMP,REVISED PLANNED COMP,ACTUAL COMP,DATE OF STATUS,ASSIGNEE,X_COORD,Y_COORD,STREET_DIRECTION
AVONDALE,"3669 ALTER PL
Cincinnati, OH
(39.15108775458555, -84.48876603357297)",Litter private property,SR12050123,CIVIL   ,old tub  on front porch and a large pile of wood from a cut tree in the rear,11/07/2012 12:00:00 AM,2:11 PM,3669 ALTER PL - GJ1699036554,68,STANDARD,PHONE,11200040039,11/07/2012 12:00:00 AM,YBRAY,12/22/2012 12:00:00 AM,,,11/29/2012 12:00:00 AM,,1404519,425478,
EAST PRICE HILL,"1117 PURCELL AV
Cincinnati, OH
(39.11255180563006, -84.56398532810363)",Litter private property,SR12050122,DUPLICAT,A substantial amount of litter on the sidewalk.,11/07/2012 12:00:00 AM,2:05 PM,1117 PURCELL AV CINC - GJ1059332088,93,STANDARD,INTERNET,17300040089,11/07/2012 12:00:00 AM,CSRWEB,12/22/2012 12:00:00 AM,,11/08/2012 12:00:00 AM,11/08/2012 12:00:00 AM,,1382835,411894,
ROSELAWN,"7125 READING RD
Cincinnati, OH
(39.190190276419514, -84.46288354556975)",Litter private property,SR12050117,CIVIL   ,litter and debris on property see Darrell in waste with any questions,11/07/2012 12:00:00 AM,1:50 PM,7125 READING RD - GJ1908740967,62.01,STANDARD,PHONE,11700070081,11/07/2012 12:00:00 AM,TGROME,12/22/2012 12:00:00 AM,,,11/20/2012 12:00:00 AM,,1412110,439596,
WEST END,"544 YORK ST
Cincinnati, OH
(39.11709338187802, -84.52626776219478)",Litter private property,SR12050116,ABAT-OWN,litter and debris on property,11/07/2012 12:00:00 AM,1:49 PM,544 YORK ST - GJ1386432702,15,STANDARD,PHONE,13200030143,11/07/2012 12:00:00 AM,TGROME,12/22/2012 12:00:00 AM,,12/07/2012 12:00:00 AM,12/07/2012 12:00:00 AM,,1393652,413371,
WESTWOOD,"3297 DAYTONA AV
Cincinnati, OH
(39.14674402918405, -84.61177530074065)",Litter private property,SR12050104,CLOS-NO ,litter and debris in the rear of the yard.  caller states that you can see it from the side of the house.,11/07/2012 12:00:00 AM,12:25 PM,3297 DAYTONA AV - GJ0638235755,102.01,STANDARD,PHONE,21200650196,11/07/2012 12:00:00 AM,TGROME,12/22/2012 12:00:00 AM,,11/09/2012 12:00:00 AM,11/09/2012 12:00:00 AM,,1369636,424595,
LOWER PRICE HILL,"654 NEAVE ST
Cincinnati, OH
(39.102947046357144, -84.55306755866792)",Litter private property,SR12050091,CIVIL   ,litter and debris on proprety,11/07/2012 12:00:00 AM,11:31 AM,654 NEAVE ST - GJ1159831050,91,STANDARD,PHONE,14900110291,11/07/2012 12:00:00 AM,TGROME,12/22/2012 12:00:00 AM,,,11/19/2012 12:00:00 AM,,1385960,408330,
NORTH FAIRMOUNT,"2598 LIDDELL ST
Cincinnati, OH
(39.131851256378866, -84.54668237225991)",Litter private property,SR12050030,DUPLICAT,LITTER DUMPED ALL OVER PRIVATE PROPERTY AT THE CORNER OF DEMPSEY ST & LIDDELL ST,11/07/2012 12:00:00 AM,9:26 AM,DEMPSEY ST & LIDDELL ST - GJ1204834284,86.01,STANDARD,PHONE,20200320097,11/07/2012 12:00:00 AM,CCOLEMAN,12/22/2012 12:00:00 AM,,11/16/2012 12:00:00 AM,11/16/2012 12:00:00 AM,,1387959,418849,
EAST PRICE HILL,"3516 W 8TH ST
Cincinnati, OH
(39.10598675481617, -84.57060433823926)",Litter private property,SR12049964,CIVIL   ,furniture mattress side yard,11/06/2012 12:00:00 AM,1:53 PM,3516 W 8TH ST - GJ1006431365,95,STANDARD,PHONE,17600190189,11/06/2012 12:00:00 AM,DWHITTINGTON,12/21/2012 12:00:00 AM,,,11/16/2012 12:00:00 AM,,1380982,409610,W 
EAST PRICE HILL,"3514 W 8TH ST
Cincinnati, OH
(39.10597776159585, -84.5704604467146)",Litter private property,SR12049963,CIVIL   ,furniture mattress side yard,11/06/2012 12:00:00 AM,1:52 PM,3514 W 8TH ST - GJ1007531365,95,STANDARD,PHONE,17600190195,11/06/2012 12:00:00 AM,DWHITTINGTON,12/21/2012 12:00:00 AM,,,11/16/2012 12:00:00 AM,,1381019,409606,W 
EAST PRICE HILL,"1117 PURCELL AV
Cincinnati, OH
(39.11255180563006, -84.56398532810363)",Litter private property,SR12049962,ABAT-OWN,trash on property down by street and steps,11/06/2012 12:00:00 AM,1:50 PM,1117 PURCELL AV - GJ1059432089,93,STANDARD,PHONE,17300040089,11/06/2012 12:00:00 AM,DWHITTINGTON,12/21/2012 12:00:00 AM,,11/16/2012 12:00:00 AM,11/16/2012 12:00:00 AM,,1382835,411894,
CUF,"224 BOSLEY ST
Cincinnati, OH
(39.12536714454757, -84.51909117240098)",Litter private property,SR12049956,CLOS-NO ,Request entered through the Web. Refer to Intake Questions for further description.,11/06/2012 12:00:00 AM,1:14 PM,224 BOSLEY ST CINC - GJ1445933634,25,STANDARD,INTERNET,10000020302,11/06/2012 12:00:00 AM,CSRWEB,12/21/2012 12:00:00 AM,,11/07/2012 12:00:00 AM,11/07/2012 12:00:00 AM,,1395754,416329,
BOND HILL,"4815 READING RD
Cincinnati, OH
(39.17335496803105, -84.4675330404612)",Litter private property,SR12049925,ABAT-OWN,11/7/2012 10:22 AM/CCALLAHANSee Above If you turn inside of the driveway (u-shaped) for the apartment building the dumpster is immediately visible at the rear of the building.,11/06/2012 12:00:00 AM,11:03 AM,4815 READING RD CINC - GJ1872939064,64,STANDARD,INTERNET,13100040045,11/06/2012 12:00:00 AM,CSRWEB,12/22/2012 12:00:00 AM,,11/20/2012 12:00:00 AM,11/20/2012 12:00:00 AM,DSTANTON,1410626,433421,
MOUNT AIRY,"2634 JESSUP RD
Cincinnati, OH
(39.19745679841628, -84.57861729752034)",Litter private property,SR12049876,NEW     ,Request entered through the Web. Refer to Intake Questions for further description.,11/06/2012 12:00:00 AM,7:57 AM,2634 JESSUP RD CINC - GJ0907941500,83,STANDARD,INTERNET,23100060014,11/06/2012 12:00:00 AM,CSRWEB,12/21/2012 12:00:00 AM,,,11/06/2012 12:00:00 AM,,1379409,442975,
AVONDALE,"3667 ALTER PL
Cincinnati, OH
(39.150988829162316, -84.48882898611504)",Litter private property,SR12049843,CIVIL   ,LITTER AND DEBRIS ON PROPERTY,11/05/2012 12:00:00 AM,4:06 PM,3667 ALTER PL - GJ1698736542,68,STANDARD,PHONE,11200040047,11/05/2012 12:00:00 AM,TGROME,12/20/2012 12:00:00 AM,,,11/29/2012 12:00:00 AM,,1404510,425443,
MOUNT ADAMS,"423 OREGON ST
Cincinnati, OH
(39.10633749040761, -84.50167130469345)",Litter private property,SR12049819,CLOS-NO ,garbage and litter in front of premises,11/05/2012 12:00:00 AM,2:18 PM,423 OREGON ST - GJ1602031536,12,STANDARD,PHONE,7300020258,11/05/2012 12:00:00 AM,YBRAY,12/20/2012 12:00:00 AM,,11/07/2012 12:00:00 AM,11/07/2012 12:00:00 AM,,1400524,409200,
WESTWOOD,"2247 HARRISON AV
Cincinnati, OH
(39.13477405297408, -84.5748041721161)",Litter private property,SR12049816,CIVIL   ,litter and debris on proprety,11/05/2012 12:00:00 AM,2:02 PM,HARRISON AV & ORLAND AV - GJ0960134503,100.01,STANDARD,PHONE,21300030014,11/05/2012 12:00:00 AM,TGROME,12/20/2012 12:00:00 AM,,,11/20/2012 12:00:00 AM,,1379977,419967,
NORTHSIDE,"4209 MAD ANTHONY ST
Cincinnati, OH
(39.16349839858992, -84.53550379943573)",Litter private property,SR12049809,CIVIL   ,old appliances building materials in back yard of vacant house; can see from 4207 mad anthony,11/05/2012 12:00:00 AM,1:33 PM,4209 MAD ANTHONY ST - GJ1290937814,74,STANDARD,PHONE,22100200039,11/05/2012 12:00:00 AM,DRANKIN,12/20/2012 12:00:00 AM,,,11/16/2012 12:00:00 AM,,1391353,430274,
EAST PRICE HILL,"3603 W 8TH ST
Cincinnati, OH
(39.105933577450244, -84.57109098923307)",Litter private property,SR12049808,CLOS-NO ,11/05/2012 1:39 PM/VBANKSTrash and debris on private lot all the time Request entered through the Web. Refer to Intake Questions for further description.,11/05/2012 12:00:00 AM,1:32 PM,3603 W 8TH ST CINC - GJ1000731312,96,STANDARD,INTERNET,17600200158,11/05/2012 12:00:00 AM,CSRWEB,12/20/2012 12:00:00 AM,,11/06/2012 12:00:00 AM,11/06/2012 12:00:00 AM,,1380790,409445,W 
WEST PRICE HILL,"4107 FRANCIS AV
Cincinnati, OH
(39.10352261245589, -84.58747561950895)",Litter private property,SR12049805,CLOS-NO ,LITTER AND DEBRIS ON PROPERTY.,11/05/2012 12:00:00 AM,1:26 PM,4107 FRANCIS AV - GJ0861231020,97,STANDARD,PHONE,17900780265,11/05/2012 12:00:00 AM,SHMORRIS,12/20/2012 12:00:00 AM,,11/06/2012 12:00:00 AM,11/06/2012 12:00:00 AM,,1376173,408716,
EAST PRICE HILL,"3606 W 8TH ST
Cincinnati, OH
(39.10604071413792, -84.57130580942214)",Litter private property,SR12049803,CLOS-NO ,trash is all over parking lot each day...then blows down our street and litters our street and yards.There are 2 businesses renting on this property..The restaurant owner will sweep up once in a whilehe is not open alot.The store owner however does not cl,11/05/2012 12:00:00 AM,1:22 PM,3606 W 8TH ST CINC - GJ1000331368,95,STANDARD,INTERNET,17600200011,11/05/2012 12:00:00 AM,CSRWEB,12/20/2012 12:00:00 AM,,11/06/2012 12:00:00 AM,11/06/2012 12:00:00 AM,,1380783,409631,W 
COLLEGE HILL,"1215 W GALBRAITH RD
Cincinnati, OH
(39.21606377120247, -84.53205939606346)",Litter private property,SR12049802,CIVIL   ,broken chair in yard,11/05/2012 12:00:00 AM,1:21 PM,1215 W GALBRAITH RD - GJ1306443633,111,STANDARD,PHONE,24700050068,11/05/2012 12:00:00 AM,DRANKIN,12/20/2012 12:00:00 AM,,,11/16/2012 12:00:00 AM,,1392811,449310,W 
NORTH AVONDALE,"45 WUEST ST
Cincinnati, OH
(39.16235625961269, -84.50590711145145)",Litter private property,SR12049799,ABAT-OWN,furniture boxes etc on side out vacant house,11/05/2012 12:00:00 AM,1:04 PM,45 WUEST ST - GJ1548137739,70,STANDARD,PHONE,21800570094,11/05/2012 12:00:00 AM,DRANKIN,12/20/2012 12:00:00 AM,,11/16/2012 12:00:00 AM,11/16/2012 12:00:00 AM,,1399768,429609,
CORRYVILLE,"15 W DANIELS ST
Cincinnati, OH
(39.131671391972986, -84.51025983007327)",Litter private property,SR12049718,CLOS-NO ,beer bottles and cans under bushes in the side yard,11/05/2012 12:00:00 AM,8:52 AM,15 W DANIELS ST CINC - GJ1522934327,33,STANDARD,INTERNET,10200020223,11/05/2012 12:00:00 AM,CSRWEB,12/20/2012 12:00:00 AM,,11/09/2012 12:00:00 AM,11/09/2012 12:00:00 AM,,1398390,418473,W 
WEST END,"2026 COLERAIN AV
Cincinnati, OH
(39.11938665305274, -84.53273388758544)",Litter private property,SR12049657,CLOS-NO ,People socialize at the corner of Bank and Colerain along the area with a chain link fence around a parking lot. They sit on the wall next to the sidewallk. You can see where some have tried to control litter by tying plastic bags to the chain link fence.,11/02/2012 12:00:00 AM,9:33 PM,BANK ST & COLERAIN AV,14,STANDARD,INTERNET,18400050045,11/02/2012 12:00:00 AM,CSRWEB,12/17/2012 12:00:00 AM,,11/15/2012 12:00:00 AM,11/15/2012 12:00:00 AM,,1391831,414275,
WESTWOOD,"3109 WORTHINGTON AV
Cincinnati, OH
(39.14502632410807, -84.58077567039066)",Litter private property,SR12049612,CIVIL   ,carpet and trash in drive-way,11/02/2012 12:00:00 AM,2:54 PM,3109 WORTHINGTON AV - GJ0905335656,100.02,STANDARD,PHONE,02070A540191      ,11/02/2012 12:00:00 AM,FFORTNEY,12/17/2012 12:00:00 AM,,,11/14/2012 12:00:00 AM,,1378369,423832,
WESTWOOD,"3118 BRACKEN WOODS LN
Cincinnati, OH
(39.14432485292525, -84.58437295850786)",Litter private property,SR12049611,CIVIL   ,t.v. and glass,11/02/2012 12:00:00 AM,2:52 PM,3118 BRACKEN WOODS LN - GJ0877435565,100.02,STANDARD,PHONE,20700540124,11/02/2012 12:00:00 AM,FFORTNEY,12/17/2012 12:00:00 AM,,,11/14/2012 12:00:00 AM,,1377441,423580,
BOND HILL,"4720 READING RD
Cincinnati, OH
(39.17096790498619, -84.46821614291898)",Litter/tall grass/weeds DOTE,SR12049592,CLOSED  ,11/05/2012 9:27 AM/TGROMESee desc Grass/weeds are getting very tall at exit & entrance ramps to Norwood Lateral & Reading Rd.,11/02/2012 12:00:00 AM,2:07 PM,SR 562 WB TO READING RD RAMP & READING RD,64,STANDARD,INTERNET,13100070391,11/02/2012 12:00:00 AM,CSRWEB,12/05/2012 12:00:00 AM,,11/20/2012 12:00:00 AM,11/20/2012 12:00:00 AM,,1410464,432464,
CAMP WASHINGTON,"1311 ARLINGTON ST
Cincinnati, OH
(39.145323100377766, -84.53891222992672)",Litter private property,SR12049535,ABAT-OWN,litter and debris rear and side of property,11/02/2012 12:00:00 AM,9:27 AM,1311 ARLINGTON ST - GJ1268435770,28,STANDARD,PHONE,19000290184,11/02/2012 12:00:00 AM,DWHITTINGTON,12/17/2012 12:00:00 AM,,11/13/2012 12:00:00 AM,11/13/2012 12:00:00 AM,,1390285,423613,
NORTH FAIRMOUNT,"2624 LIDDELL ST
Cincinnati, OH
(39.132714605526985, -84.5473388773413)",Litter private property,SR12049524,ABAT-OWN,litter and debris,11/02/2012 12:00:00 AM,8:45 AM,2624 LIDDELL ST - GJ1201134380,86.01,STANDARD,PHONE,20200330143,11/02/2012 12:00:00 AM,FFORTNEY,12/17/2012 12:00:00 AM,,12/10/2012 12:00:00 AM,12/10/2012 12:00:00 AM,,1387853,419170,
LINWOOD,"4733 WILMER CT
Cincinnati, OH
(39.11849632424372, -84.41533638988062)",Litter private property,SR12049488,CLOS-NO ,TOILET IN THE FRONT YARD AND TRASH ALL OVER THE SIDE YARD,11/01/2012 12:00:00 AM,3:47 PM,4733 WILMER CT - GJ2347133102,47.02,STANDARD,PHONE,1500020087,11/01/2012 12:00:00 AM,CCOLEMAN,12/16/2012 12:00:00 AM,,11/09/2012 12:00:00 AM,11/09/2012 12:00:00 AM,,1425186,413116,
EAST WALNUT HILLS,"2711 CLEINVIEW AV
Cincinnati, OH
(39.12855074453131, -84.47395419975044)",Litter private property,SR12049486,NEW     ,litter and debris in vacant lot,11/01/2012 12:00:00 AM,3:42 PM,2711 CLEINVIEW AV - GJ1832734078,42,STANDARD,PHONE,6200030044,11/01/2012 12:00:00 AM,TGROME,12/16/2012 12:00:00 AM,,,11/01/2012 12:00:00 AM,,1408498,417151,
WEST PRICE HILL,"1922 ASHBROOK DR
Cincinnati, OH
(39.12460272082268, -84.59612709743084)",Litter private property,SR12049482,ABAT-OWN,litter and debris,11/01/2012 12:00:00 AM,3:29 PM,1922 ASHBROOK DR - GJ0778633373,100.01,STANDARD,PHONE,18200050104,11/01/2012 12:00:00 AM,FFORTNEY,12/16/2012 12:00:00 AM,,11/16/2012 12:00:00 AM,11/16/2012 12:00:00 AM,,1373847,416557,
SOUTH FAIRMOUNT,"2455 BEEKMAN ST
Cincinnati, OH
(39.129108324189474, -84.5441462841373)",Litter private property,SR12049481,CIVIL   ,litter and debris,11/01/2012 12:00:00 AM,3:28 PM,2455 BEEKMAN ST - GJ1226833976,86.01,STANDARD,PHONE,20200320095,11/01/2012 12:00:00 AM,FFORTNEY,12/16/2012 12:00:00 AM,,,11/20/2012 12:00:00 AM,,1388627,417804,
NORTH FAIRMOUNT,"1521 GROVE ST
Cincinnati, OH
(39.13291245637339, -84.5476716264921)",Litter private property,SR12049480,ABAT-OWN,litter and debris,11/01/2012 12:00:00 AM,3:27 PM,1521 GROVE ST - GJ1196934374,86.01,STANDARD,PHONE,20200330155,11/01/2012 12:00:00 AM,FFORTNEY,12/16/2012 12:00:00 AM,,11/14/2012 12:00:00 AM,11/14/2012 12:00:00 AM,,1387712,419157,
NORTH FAIRMOUNT,"1525 GROVE ST
Cincinnati, OH
(39.13284950383138, -84.54781551801682)",Litter private property,SR12049479,CIVIL   ,litter and debrs on property,11/01/2012 12:00:00 AM,3:25 PM,1525 GROVE ST - GJ1195934368,86.01,STANDARD,PHONE,20200330157,11/01/2012 12:00:00 AM,FFORTNEY,12/16/2012 12:00:00 AM,,,11/14/2012 12:00:00 AM,,1387681,419138,
NORTH FAIRMOUNT,"1531 GROVE ST
Cincinnati, OH
(39.132777558068994, -84.5479953824227)",Litter private property,SR12049478,ABAT-OWN, ,11/01/2012 12:00:00 AM,3:24 PM,1531 GROVE ST - GJ1194234359,86.01,STANDARD,PHONE,20200330232,11/01/2012 12:00:00 AM,FFORTNEY,12/16/2012 12:00:00 AM,,11/14/2012 12:00:00 AM,11/14/2012 12:00:00 AM,,1387622,419111,
EVANSTON,"1549 DIXMONT AV
Cincinnati, OH
(39.137355107198175, -84.47771336583287)",Litter private property,SR12049471,CIVIL   ,LITTER/DEBRIS ALL OVER LEFT SIDE OF REAR.  SHOULD BE ABLE TO SEE FROM SIDE BUT CAN VIEW FROM TENANT'S.,11/01/2012 12:00:00 AM,2:19 PM,1549 DIXMONT AV - GJ1799635032,39,STANDARD,PHONE,5500010042,11/01/2012 12:00:00 AM,SHMORRIS,12/16/2012 12:00:00 AM,,,12/13/2012 12:00:00 AM,,1407568,420331,
SOUTH FAIRMOUNT,"2235 SELIM AV
Cincinnati, OH
(39.12420701912981, -84.55151173155724)",Litter private property,SR12049470,NEW     ,at 2235 selim  they are paper all over the back yard you can see it from amor pl,11/01/2012 12:00:00 AM,2:19 PM,2235 SELIM AV CINC - GJ1164633410,92,STANDARD,INTERNET,17000090146,11/01/2012 12:00:00 AM,CSRWEB,12/16/2012 12:00:00 AM,,,11/01/2012 12:00:00 AM,,1386500,416053,
BOND HILL,"1970 NORTHCUTT AV
Cincinnati, OH
(39.173831608706564, -84.4595830337222)",Litter private property,SR12049417,CIVIL   ,LITTER  IN REAR GO TO 1972 NORTHCUTT,11/01/2012 12:00:00 AM,11:36 AM,1970 NORTHCUTT AV - GJ1945639165,63,STANDARD,PHONE,11900010101,11/01/2012 12:00:00 AM,TGROME,12/16/2012 12:00:00 AM,,,11/14/2012 12:00:00 AM,,1413025,433634,
WEST PRICE HILL,"749 WILBUD DR
Cincinnati, OH
(39.10611265990025, -84.59213410762072)",Litter private property,SR12049286,ABAT-OWN,trash has not been pick up for several weeks lots of trash in bags in driveway trash cans turned over litter on and around property this is a continual problem i have seen the litter patrol there before,10/31/2012 12:00:00 AM,1:57 PM,749 WILBUD DR CINC - GJ0819231303,99.02,STANDARD,INTERNET,17900790389,10/31/2012 12:00:00 AM,CSRWEB,12/15/2012 12:00:00 AM,,11/13/2012 12:00:00 AM,11/13/2012 12:00:00 AM,,1374839,409712,
COLLEGE HILL,"8130 DALY RD
Cincinnati, OH
(39.21552417798489, -84.53113309437333)",Litter private property,SR12049266,ABAT-OWN,litter debris tires wtc,10/31/2012 12:00:00 AM,12:44 PM,8130 DALY RD - GJ1316843598,111,STANDARD,PHONE,24700050096,10/31/2012 12:00:00 AM,DRANKIN,12/15/2012 12:00:00 AM,,11/14/2012 12:00:00 AM,11/14/2012 12:00:00 AM,,1393144,449179,
COLLEGE HILL,"6110 SUNRIDGE DR
Cincinnati, OH
(39.20022671026652, -84.52904666726533)",Litter sweep into gutter,SR12049223,CLOS-NO ,Resident keeps sweeping leaves in the street and gutter,10/31/2012 12:00:00 AM,10:04 AM,6110 SUNRIDGE DR - GJ1339341903,81,STANDARD,PHONE,23700010016,10/31/2012 12:00:00 AM,CCOLEMAN,12/15/2012 12:00:00 AM,,11/02/2012 12:00:00 AM,11/02/2012 12:00:00 AM,,1393607,443591,
WINTON HILLS,"468 KINGS RUN DR
Cincinnati, OH
(39.17754294740689, -84.50994447763077)",Litter private property,SR12049142,CIVIL   ,10/31/2012 6:55 AM/DCOTTRELLplease check The neighbors who live in the projects across from that should not have to look at this garbage every single day.  Yes I know some of them help make it that way but they don't make the weeds grow and the fence fall,10/30/2012 12:00:00 AM,3:06 PM,WINNESTE AV & KINGS RUN DR,80,STANDARD,INTERNET,22000610003,10/30/2012 12:00:00 AM,CSRWEB,12/15/2012 12:00:00 AM,,,11/13/2012 12:00:00 AM,,1398489,435408,
EVANSTON,"1919 KINNEY AV
Cincinnati, OH
(39.13605109025565, -84.46742512181771)",Litter private property,SR12049133,CLOS-NO ,APPLIANCES FURNITURE TREE DEBRIS ETC. IN REAR OF VACANT BLDG.  CAN VIEW FROM HINE ALLEY.,10/30/2012 12:00:00 AM,2:35 PM,1919 KINNEY AV - GJ1889434899,39,STANDARD,PHONE,5400020129,10/30/2012 12:00:00 AM,SHMORRIS,12/14/2012 12:00:00 AM,,11/08/2012 12:00:00 AM,11/08/2012 12:00:00 AM,,1410488,419752,
WEST PRICE HILL,"5031 WEST HIGH ST
Cincinnati, OH
(39.125529022512865, -84.60538112111232)",Litter private property,SR12049118,CLOS-NO ,TRASH/DEBRIS ON SIDE AND FRONT OF PROPERTY.,10/30/2012 12:00:00 AM,1:14 PM,5031 WEST HIGH ST - GJ0699933420,107,STANDARD,PHONE,18300010035,10/30/2012 12:00:00 AM,SHMORRIS,12/14/2012 12:00:00 AM,,11/01/2012 12:00:00 AM,11/01/2012 12:00:00 AM,,1371277,416841,
SOUTH FAIRMOUNT,"2224 SELIM AV
Cincinnati, OH
(39.123973195402186, -84.55146676545576)",Litter private property,SR12049107,CLOS-NO ,YOU CAN SEE THE LITTER ALL OVER BACK YARD FROM AMOR PL,10/30/2012 12:00:00 AM,12:20 PM,2224 SELIM AV CINC - GJ1169233382,92,STANDARD,INTERNET,17000080036,10/30/2012 12:00:00 AM,CSRWEB,12/14/2012 12:00:00 AM,,11/01/2012 12:00:00 AM,11/01/2012 12:00:00 AM,,1386646,415955,
WESTWOOD,"3447 MCFADDEN AV
Cincinnati, OH
(39.15066507323178, -84.6074855346609)",Litter private property,SR12049058,ABAT-OWN,COUCH AND OTHER DEBRIS ON SIDE AND REAR.  CAN VIEW FROM CALLER'S PROPERTY.,10/30/2012 12:00:00 AM,9:30 AM,3447 MCFADDEN AV - GJ0672536224,102.01,STANDARD,PHONE,21100710132,10/30/2012 12:00:00 AM,SHMORRIS,12/14/2012 12:00:00 AM,,11/05/2012 12:00:00 AM,11/05/2012 12:00:00 AM,,1370838,426072,
WEST PRICE HILL,"2115 FERGUSON RD
Cincinnati, OH
(39.123847290318054, -84.60161296180956)",Litter private property,SR12049000,NEW     ,GARBAGE BAGS/DEBRIS ON FRONT OF VACANT BLDG.,10/29/2012 12:00:00 AM,4:41 PM,2115 FERGUSON RD - GJ0731233237,107,STANDARD,PHONE,18300020310,10/29/2012 12:00:00 AM,SHMORRIS,12/13/2012 12:00:00 AM,,,10/29/2012 12:00:00 AM,,1372273,416192,
CORRYVILLE,"139 E ROCHELLE ST
Cincinnati, OH
(39.133910242771854, -84.5063720871059)",Litter private property,SR12048986,ABAT-OWN,frond and side yards,10/29/2012 12:00:00 AM,3:24 PM,139 E ROCHELLE ST CINC - GJ1553034592,32,STANDARD,INTERNET,01040004CD05      ,10/29/2012 12:00:00 AM,CSRWEB,12/13/2012 12:00:00 AM,,11/21/2012 12:00:00 AM,11/21/2012 12:00:00 AM,,1399420,419292,E 
WESTWOOD,"3295 DAYTONA AV
Cincinnati, OH
(39.14674402918405, -84.611694361758)",Litter private property,SR12048962,CLOS-NO ,litter trash all over side yard and in back yard trash and old furniture that has been there for over 2 months. I'm worried about rodents and other bugs coming on my property from this yard. i pick up trash daily that has blown in my yard and I have had e,10/29/2012 12:00:00 AM,2:14 PM,3295 DAYTONA AV CINC - GJ0639435755,102.01,STANDARD,INTERNET,21200650132,10/29/2012 12:00:00 AM,CSRWEB,12/13/2012 12:00:00 AM,,11/09/2012 12:00:00 AM,11/09/2012 12:00:00 AM,,1369676,424592,
CUF,"212 KLOTTER AV
Cincinnati, OH
(39.12212958524208, -84.52110565374659)",Litter private property,SR12048846,CLOS-NO ,Trash set out on the curb and over the sidewalk on the weekend after our normal Thursday pick up. Animals are now going through it.,10/29/2012 12:00:00 AM,12:46 AM,212 KLOTTER AV CINC - GJ1429533273,26,STANDARD,INTERNET,9500020227,10/29/2012 12:00:00 AM,CSRWEB,12/13/2012 12:00:00 AM,,11/01/2012 12:00:00 AM,11/01/2012 12:00:00 AM,,1395157,415174,
